Id,Name,Description,Publisher,Created Date,Modified Date,Assigned,Installed,Failed,Install Pending,Not Applicable,Not Installed,Classification,Purpose,Size,IsUpdate,Notes
"17d9e2c2-80a4-4781-83c2-8bd07c8fab6d","Update for Duo Device Health 2.28.0.0 (MSI)","Minor improvements and enhancements.","Duo Security Inc.","2022-08-23T12:33:25.0000000","2022-08-24T17:28:49.0000000","True","0","0","0","2","0","Updates","Required","2906624","True","PmpUpdateId:057bf080-0a96-4eec-8941-afdb3c6e87d1"
"b993846e-9370-4e9b-b03a-9321b170dff2","Update for DYMO Connect 1.4.3.131","New: Addition of DYMO contact lists. Added Safety clip art category","DYMO","2022-08-23T15:16:17.0000000","2022-08-24T20:26:41.0000000","True","0","0","0","2","0","Updates","Required","298983376","True","PmpUpdateId:2c983e98-933f-48f9-b0c8-3faba6f38f63"
"c792bec0-a5a9-4e81-9445-2f7eddebe8f8","Update for eduVPN Client 3.2.0","Version bumped","SURF","2022-08-23T12:26:00.0000000","2022-08-24T17:30:02.0000000","True","0","0","0","2","0","Updates","Required","15182160","True","PmpUpdateId:8e14d253-84d1-4f71-89eb-740ca389d054"
"abf5e3be-4165-4513-8f85-622bc5249f39","Update for Egnyte Desktop 3.14.4.122","Egnyte Desktop 3.14.4.122. https://helpdesk.egnyte.com/hc/en-us/sections/360004607211-Updates","Egnyte Inc.","2022-08-23T12:18:03.0000000","2022-08-24T17:17:09.0000000","True","0","0","0","2","0","Updates","Required","38323808","True","PmpUpdateId:20d26cc4-1ac4-4395-ad83-7d6158ff0ba8"
"4a1ff326-e605-404e-a612-e6d66e215cbd","Update for ESET Endpoint Security 7.3.2055.0 (x64)","Fixed: Security vulnerability CVE-2021-37852 [CVSS 7.8] - reported externally. Fixed: Workaround for Windows Out-of-box experience (OOBE) initialization process. Fixed: Non paged memory pool is getting used up because of eamonm.sys driver","ESET spol. s r .o.","2022-08-24T08:48:03.0000000","2022-08-25T02:29:18.0000000","True","0","0","0","2","0","Updates","Required","181014208","True","PmpUpdateId:645be555-39b0-4569-9c33-715e4411f120"
"94c95890-34d8-47e6-9166-cc051f4f63f2","Update for ESET Endpoint Security 7.3.2055.0 (x86)","Fixed: Security vulnerability CVE-2021-37852 [CVSS 7.8] - reported externally. Fixed: Workaround for Windows Out-of-box experience (OOBE) initialization process. Fixed: Non paged memory pool is getting used up because of eamonm.sys driver","ESET spol. s r .o.","2022-08-24T08:37:06.0000000","2022-08-25T02:18:43.0000000","True","0","0","0","2","0","Updates","Required","175791344","True","PmpUpdateId:0c19d5ae-8554-45c2-abad-f97ef9c3bb3f"
"e5092e1e-5662-4c72-a4ec-867abae30c12","Update for ESET Endpoint Security 8.1.2050.0 (x64)","Fixed: Incorrect application status of 'AMSI integration failed' shown upon changing setting 'Enable advanced scanning of browser scripts'. Fixed: Some interactive alerts from Firewall not displayed. Fixed: Events not saved to Windows Event log. Fixed: Privacy policy link in About screen. Fixed: RTFS non-functional not reported to Protect console in case Restart required status present. Fixed: Disable checking upon inbox content change setting of Mail clint integration functionality. Fixed: eRMM status reporting of disabled features. Fixed: Advanced setup freeze after change of Updater settings. Imporved: Upgrade and uninstallation problems caused by external registry entries corruption","ESET spol. s r .o.","2022-08-23T14:18:59.0000000","2022-08-24T19:32:01.0000000","True","0","0","0","2","0","Updates","Required","185824576","True","PmpUpdateId:32ab50d8-bed0-4da6-ba4f-69428340d3f4"
"a569f27a-aeb7-493a-be03-4802b57af54b","Update for ESET Endpoint Security 8.1.2050.0 (x86)","Fixed: Incorrect application status of 'AMSI integration failed' shown upon changing setting 'Enable advanced scanning of browser scripts'. Fixed: Some interactive alerts from Firewall not displayed. Fixed: Events not saved to Windows Event log. Fixed: Privacy policy link in About screen. Fixed: RTFS non-functional not reported to Protect console in case Restart required status present. Fixed: Disable checking upon inbox content change setting of Mail clint integration functionality. Fixed: eRMM status reporting of disabled features. Fixed: Advanced setup freeze after change of Updater settings. Imporved: Upgrade and uninstallation problems caused by external registry entries corruption","ESET spol. s r .o.","2022-08-23T13:02:30.0000000","2022-08-24T18:13:02.0000000","True","0","0","0","2","0","Updates","Required","180388720","True","PmpUpdateId:9a10ee58-a7f8-4f93-b68a-ca96ef2547b1"
"406b04de-1cdc-4bbf-8ba1-17406f592d92","Update for ESET Endpoint Security 9.1.2057.0 (x64)","Fixed: Eamsi.dll reported as untrusted to Windows Notification center in Win11 with Smart Application Control (SAC) enabled. Fixed: Eamsi.dll is not loaded to process while AMSI Featurebits=2. Fixed: Updates from mirror and folder nonfunctional. Fixed: OpenVPN version 2.5 compatibility. Fixed: Restart required interactive alert is not displayed after upgrade. Fixed: Incorrect username in the on demand scan log.Fixed: Deadlock in product causes reading of proxy password leads to OS freeze. Fixed: Toolbar/menu buttons not working in Outlook 2007. Fixed: Application stops reporting antispam user address list scans. Fixed: Sent emails are stuck in Outbox. Fixed: Problems with Junk folder scanning on shared mailboxes. Fixed: SysInspector2 - RTL languages displayed in ENU. Fixed: SysInspector2 added translated strings mainly Arabic and Hebrew. Improved: SysInspector2 tooltip showing incomplete strings","ESET spol. s r .o.","2022-08-23T15:07:22.0000000","2022-08-24T20:11:26.0000000","True","0","0","0","2","0","Updates","Required","40511856","True","PmpUpdateId:26237cf9-1a71-4e20-a3fc-4e4af9d9e46c"
"cda2f2ba-67ba-48e2-983b-2d8c385c5655","Update for ESET Endpoint Security 9.1.2057.0 (x86)","Fixed: Eamsi.dll reported as untrusted to Windows Notification center in Win11 with Smart Application Control (SAC) enabled. Fixed: Eamsi.dll is not loaded to process while AMSI Featurebits=2. Fixed: Updates from mirror and folder nonfunctional. Fixed: OpenVPN version 2.5 compatibility. Fixed: Restart required interactive alert is not displayed after upgrade. Fixed: Incorrect username in the on demand scan log.Fixed: Deadlock in product causes reading of proxy password leads to OS freeze. Fixed: Toolbar/menu buttons not working in Outlook 2007. Fixed: Application stops reporting antispam user address list scans. Fixed: Sent emails are stuck in Outbox. Fixed: Problems with Junk folder scanning on shared mailboxes. Fixed: SysInspector2 - RTL languages displayed in ENU. Fixed: SysInspector2 added translated strings mainly Arabic and Hebrew. Improved: SysInspector2 tooltip showing incomplete strings","ESET spol. s r .o.","2022-08-23T14:57:41.0000000","2022-08-24T20:02:16.0000000","True","0","0","0","2","0","Updates","Required","36804096","True","PmpUpdateId:24dd9df2-7e9c-431e-8f76-dc925f03d644"
"bd38f1f3-c39a-488a-9f3d-7e3cab911326","Update for ESET File Security 7.3.12009.0 (x64)","Fixed: Incorrectly displayed AMSI alert when changing the advanced scanning of browser scripts. Fixed: Memory leak (non paged-pool) during volume scanning","ESET spol. s r .o.","2022-08-23T19:10:21.0000000","2022-08-25T00:46:05.0000000","True","0","0","0","2","0","Updates","Required","178020192","True","PmpUpdateId:5c3fba4d-1db4-4bbc-bb2b-974ee45da55b"
"51590ae6-da39-4d0c-8f6e-08b7fc82a2c6","Update for ESET Remote Administrator Agent 9.1.1298.0 (x64)","ESET Remote Administrator Agent 9.1.1298.0 (x64). https://www.eset.com/int/business/download/eset-protect/#standalone","ESET spol. s r .o.","2022-08-24T08:46:53.0000000","2022-08-25T02:21:57.0000000","True","0","0","0","2","0","Updates","Required","60964528","True","PmpUpdateId:698223ae-0fa0-4c6b-8449-c9837f134d66"
"68f87edc-e3c6-4d4c-b125-1fba1f02f590","Update for ESET Remote Administrator Agent 9.1.1298.0 (x86)","ESET Remote Administrator Agent 9.1.1298.0 (x86). https://www.eset.com/int/business/download/eset-protect/#standalone","ESET spol. s r .o.","2022-08-23T17:35:51.0000000","2022-08-24T23:05:12.0000000","True","0","0","0","2","0","Updates","Required","55422096","True","PmpUpdateId:4083c4a5-3e38-4b1b-888c-9a9b22fa1d6d"
"4d914d34-983d-45e1-ad5d-19d85f2220f8","Update for Evernote 6.25.1.9091","Some users experienced issues with switching Google accounts once authenticated on non-Chrome browsers. Issues with note history import. Security update.","Evernote Corp.","2022-08-23T15:11:19.0000000","2022-08-24T20:15:02.0000000","True","0","0","0","2","0","Updates","Required","129253200","True","PmpUpdateId:445c4830-55ad-45d6-b505-c1cd8fc52a6a"
"d5d1bd37-4969-4417-acc5-fc20548ae739","Update for Everything 1.4.1.1018 (EXE-x64)","Fixed an issue with the MSI installer and removing previous versions.","voidtools","2022-08-24T08:01:44.0000000","2022-08-25T01:36:22.0000000","True","0","0","0","2","0","Updates","Required","2499408","True","PmpUpdateId:92796659-8fa6-4481-b894-ef040ccd4d2b"
"ff251974-9f5a-42d4-b5f0-4b837c668d9a","Update for Everything 1.4.1018 (MSI-x64)","Fixed an issue with the MSI installer and removing previous versions.","voidtools","2022-08-23T15:44:41.0000000","2022-08-24T20:46:37.0000000","True","0","0","0","2","0","Updates","Required","2616144","True","PmpUpdateId:f4fb607f-0b58-4543-afe9-ee1d2c746c3c"
"f4bc0577-d5f4-418f-8dff-c8d32e511824","Update for Everything Lite 1.4.1.1018 (EXE-x64)","Fixed an issue with the MSI installer and removing previous versions.","voidtools","2022-08-23T20:01:42.0000000","2022-08-25T01:35:02.0000000","True","0","0","0","2","0","Updates","Required","2461120","True","PmpUpdateId:6f411207-8616-4e4a-b8ea-54bf59123540"
"a8f9d681-a53e-4e29-8c9b-c351e0780734","Update for Exclaimer Cloud Signature Update Agent 1.17.21329.1","This release contains new features bug fixes & enhancements. See 'More info URL/Help document' for the full release notes details.","Exclaimer Ltd","2022-08-23T19:00:27.0000000","2022-08-25T00:44:53.0000000","True","0","0","0","2","0","Updates","Required","2606336","True","PmpUpdateId:3c74424c-60d2-4674-8d32-1e7ee9a7a74e"
"e6231f47-c75e-42d2-b80e-f7d45b3b8ea3","Update for FastStone Capture 9.7","Introduced a new image format called FastStone Capture format (*.fsc). This format preserves annotation objects together with the image data for future re-editing. Added 'Filled Polygon' and 'Emoji' to the Draw tool. Improved reliability and performance of 'Capture Scrolling Window'. Added Language option to the Settings. Other minor improvements and bug fixes","FastStone Soft","2022-08-23T18:02:24.0000000","2022-08-24T05:58:24.0000000","True","0","0","0","2","0","Updates","Required","6066384","True","PmpUpdateId:fb6ecd30-8273-488a-85a4-c3021e468f9c"
"e44cd764-88ba-46f7-a78c-1be5894deba4","Update for FileZilla Client 3.60.2 (x64)","Updated to libfilezilla 0.38.1 to address an issue with child process termination resulting in freezes","Tim Kosse","2022-08-23T13:15:08.0000000","2022-08-24T18:02:46.0000000","True","0","0","0","2","0","Updates","Required","12481408","True","PmpUpdateId:02cf2ccc-8259-4971-be7d-23d23da08f3f"
"6b76c9dc-27aa-427f-8275-c0aa3a0c1ea2","Update for FileZilla Server 1.5.1 (EXE-x64)","Bugfixes and minor changes: Fixed a crash if a session is closed and the data connection receives a connection error at the same time. MSW: The notification area icon now displays again in all display scale factors. Admin UI: Fixed switching from 'Use system credentials to log in' to 'Require a password to log in' not applying","Tim Kosse","2022-08-23T12:13:16.0000000","2022-08-24T17:08:25.0000000","True","0","0","0","2","0","Updates","Required","5625792","True","PmpUpdateId:d4347436-74c8-4b60-b4db-534b839f0dd9"
"9be36337-cab7-40ab-bfae-fc70f7737772","Update for FlashBack Express 6.9.0.378 (x64)","FlashBack Express 6.9.0.378","Blueberry Software (UK) Ltd.","2022-08-23T17:32:23.0000000","2022-08-24T23:02:39.0000000","True","0","0","0","2","0","Updates","Required","39123200","True","PmpUpdateId:dbe427ed-b1be-46cf-8af9-ae6481aa4603"
"2ef9f619-69a1-4fde-8f3c-a51485139ae4","Update for Foxit PDF Editor 11.2.2.53575","Fixed some security and stability issues: Addressed a potential issue where the application could be exposed to Incremental Saving Attack and Shadow Attack and deliver incorrect signature information when handling certain signed PDF files. This is caused by the parsing error as the parsing engine fails to use the cross-reference information correctly when parsing certain compressed objects. CVE-2022-25641","Foxit Software Inc.","2022-08-23T18:47:06.0000000","2022-08-25T00:24:32.0000000","True","0","0","0","2","0","Updates","Required","807287200","True","PmpUpdateId:da5b302f-9fca-40c9-8054-8b458705fb43"
"05c02c25-2efb-4067-b09a-71a7da222e6f","Update for Foxit PDF Editor 11.2.2.53575 (x64 ML)","Fixed some security and stability issues: Addressed a potential issue where the application could be exposed to Incremental Saving Attack and Shadow Attack and deliver incorrect signature information when handling certain signed PDF files. This is caused by the parsing error as the parsing engine fails to use the cross-reference information correctly when parsing certain compressed objects. CVE-2022-25641","Foxit Software Inc.","2022-08-23T17:28:17.0000000","2022-08-24T22:50:13.0000000","True","0","0","0","2","0","Updates","Required","872149088","True","PmpUpdateId:4dfe212e-5891-4fdd-b6b8-a52e932e2ffd"
"070165b6-810d-4769-a56c-766ce90bc2d4","Update for Foxit PDF Editor 12.0.1.12430 (MSI)","Fixed some security and stability issues: CVE-2022-26979; CVE-2022-27944","Foxit Software Inc.","2022-08-23T15:32:24.0000000","2022-08-24T20:42:36.0000000","True","0","0","0","2","0","Updates","Required","759630960","True","PmpUpdateId:f566c2de-31e3-4939-b7f3-06be0e832524"
"398c8979-6dd4-4341-8492-d54a44df3a21","Update for Foxit PDF Reader 11.2.2.53575 (MSI)","Fixed some security and stability issues: Addressed a potential issue where the application could be exposed to Incremental Saving Attack and Shadow Attack and deliver incorrect signature information when handling certain signed PDF files. This is caused by the parsing error as the parsing engine fails to use the cross-reference information correctly when parsing certain compressed objects. CVE-2022-25641","Foxit Software Inc.","2022-08-23T16:50:31.0000000","2022-08-24T22:05:49.0000000","True","0","0","0","2","0","Updates","Required","244466400","True","PmpUpdateId:7596c40e-3827-4845-9be8-7dd44634454e"
"81820d27-9d46-4cb9-8114-4257a78eef08","Update for Foxit PhantomPDF 10.1.8.37795","Fixed some security and stability issues: CVE-2022-25641; CVE-2022-30557; CVE-2022-28670; CVE-2022-28669; CVE-2022-28671; CVE-2022-28672; CVE-2022-28673; CVE-2022-28675; CVE-2022-28676; CVE-2022-28674; CVE-2022-28678; CVE-2022-28680; CVE-2022-28679; CVE-2022-28677; CVE-2022-28681; CVE-2022-28683; CVE-2022-28682","Foxit Software Inc.","2022-08-23T12:28:22.0000000","2022-08-24T17:25:01.0000000","True","0","0","0","2","0","Updates","Required","712351600","True","PmpUpdateId:127d0cf1-3f38-4c76-b235-324a8d7ff488"
"2be97b28-2894-44bc-9fd2-9875dbe04a87","Update for Foxit Reader 10.1.4.37651 (MSI)","Fixed some security and stability issues: CVE-2021-21822","Foxit Software Inc.","2022-08-23T14:26:42.0000000","2022-08-24T19:25:28.0000000","True","0","0","0","2","0","Updates","Required","153728064","True","PmpUpdateId:027ece0e-bc66-49a9-a34e-c25d59374e61"
"e755b1be-a933-474e-82cc-30c860b8e1e0","Update for Garmin Express 7.13.1","Express is no longer removing activity files from devices. Note: Files were only previously being removed if a user successfully synced. The Continue button is now enabled for Marine users trying to install a software update ","Garmin Ltd","2022-08-23T19:11:46.0000000","2022-08-25T00:47:41.0000000","True","0","0","0","2","0","Updates","Required","133946256","True","PmpUpdateId:f1795116-14d5-4534-b274-7e110e09889a"
"b7d1328c-45c0-4ccf-ab18-d89440346ab0","Update for GenesysCloud 2.17.680.0 (EXE-x86)","Added Arabic language support. Added Hebrew language support. Resolved focus change issue that occurred when users apply touch events to a non-touch device. Updated to Chromium 103.","Genesys Inc.","2022-08-23T11:19:30.0000000","2022-08-24T16:15:27.0000000","True","0","0","0","2","0","Updates","Required","139622912","True","PmpUpdateId:3a68a6f2-017d-43ac-b490-31e4c119b46b"
"c1627e7b-6402-424d-ac69-9f7c316bb8e1","Update for Git Extensions 3.5.4.12724","Show toolbar grips. Fix leaking brushes. Show current branch resets when switch repos. Restore splitter persistence. Fix Clone URL Population. CommitDiff: Do not Join() in Dispose()","Git Extensions Team","2022-08-23T15:13:17.0000000","2022-08-24T20:10:36.0000000","True","0","0","0","2","0","Updates","Required","23632096","True","PmpUpdateId:455e1f56-5644-4141-a429-4df8cded2a2d"
"106586c9-a6c7-44bd-8958-bf96ceee1d15","Update for Github Desktop Machine-Wide Installer 3.0.5","Fixed: Surface again Git's warning about unsafe directories and provide a way to trust repositories not owned by the current user","Github Inc.","2022-08-23T14:37:29.0000000","2022-08-24T19:40:59.0000000","True","0","0","0","2","0","Updates","Required","126416080","True","PmpUpdateId:6482fbcb-3aca-4bd2-9dc1-76909c95d7f4"
"2827f27e-41ad-4149-ae72-fc144e58a2f9","Update for GoodSync 10.20.9.9","SMB: If drive letter of NetShare is already mounted then do not mount/unmount it again. Sync Tree Visual: Fixed Analyze did not switch View Mode to Changes correctly. Sync Tree Views: Fixed Sync Tree View did not switch correctly. SFTP FS: Limit number of outgoing not-yet-authenticated connections to 3. Delete Empty Folders: do not remove top folder as we usually need it. Delete Empty Folders: Fixed it was not working in non-Local FS. Delete Folders Recursive: Fixed it did not delete folder with Links ti unknown in it. GSTP client: retry transaction on 'Server is still computing response (Code 518)'. Localization: Updated Polish localization. gs-server: If we cannot find SMB credentials in Account Manager use Impersonation creds. gs-server: Local Account UserId: Allow these chars in OsUserId: . ! # ^ $ & ( ) ' ~ ` Explorer Ver 10: Fixed navigation to bad/old unnamed bookmarks usually for old SMB. Browse / Explorer: Several small fixes. GoodSync ver 10 is now frozen and Ver 10.10.7 is the last in Ver 10 series.","Siber Systems","2022-08-23T18:35:02.0000000","2022-08-23T18:35:02.0000000","True","0","0","0","2","0","Updates","Required","45173056","True","PmpUpdateId:780c3dfb-9560-4445-8038-462cd6134697"
"5a2fc4fa-8a52-4488-acd2-3f6899040c89","Update for GoodSync 11.11.7.7","SMB FS: Added support for DFS (Distributed File System) links in SMB 2 and 3. SMB FS: Implement File Owner and ACL operations (Get/Set file owner and ACL). OpenSSL + Windows XP: Make GoodSync work again on Windows XP - adjust OpenSSL compile options. Explorer: File Copy: Restore 'From' field value in detailed progress after connecting FSes. GUI: Fixed job drag-and-drop job reordering (in 'Sort job names by alphabet' == Off). Sync in Control Center Runner: Improved log file name normalization.","Siber Systems","2022-08-23T14:45:43.0000000","2022-08-24T19:50:37.0000000","True","0","0","0","2","0","Updates","Required","51909616","True","PmpUpdateId:146a964d-0260-4170-b5c7-3004f8465300"
"f0a81144-d57d-425a-913d-80dbc753ad9d","Update for Google Chrome 104.0.5112.102 (x86)","This update includes 11 security fixes: Critical CVE-2022-2852: Use after free in FedCM. High CVE-2022-2854: Use after free in SwiftShader. High CVE-2022-2855: Use after free in ANGLE. High CVE-2022-2857: Use after free in Blink. High CVE-2022-2858: Use after free in Sign-In Flow. High CVE-2022-2853: Heap buffer overflow in Downloads. High CVE-2022-2856: Insufficient validation of untrusted input in Intents.  Medium CVE-2022-2859: Use after free in Chrome OS Shell. Medium CVE-2022-2860: Insufficient policy enforcement in Cookies. Medium CVE-2022-2861: Inappropriate implementation in Extensions API.","Google Inc.","2022-08-23T18:45:54.0000000","2022-08-25T00:08:40.0000000","True","0","0","0","2","0","Updates","Required","88836160","True","PmpUpdateId:fdc52cdf-9f16-4803-9cb8-18ea1a5399dc"
"291f98c1-7770-4ce1-a4bc-3c73727c87cf","Update for Google Drive 62.0.1.0","Updated the 'Learn More' link to direct to the Storage tab in Drive when a user is almost out of storage. Additional bug fixes and performance improvements.","Google Inc.","2022-08-23T17:12:42.0000000","2022-08-24T22:32:41.0000000","True","0","0","0","2","0","Updates","Required","282325312","True","PmpUpdateId:0225191a-fc41-46c1-b7cf-b4052045c1e0"
"b5e925ef-5297-4b58-9fd4-59ab45c3ca9e","Update for Google Earth Pro 7.3.4.8642 (x64)","Changes: Fixes for 3D controller devices on Mac and Windows. Resolves navigation bugs in Street View mode. Fixes distorted rendering of Street View imagery. Improved support of new map layers. Faster import of GeoTIFF files. Accurate stars and night sky background positions. Improved compatibility with recent Linux versions. Security updates and fixes. Other fixes and enhancements.","Google Inc.","2022-08-23T12:00:25.0000000","2022-08-24T16:52:36.0000000","True","0","0","0","2","0","Updates","Required","67103504","True","PmpUpdateId:fd25b13b-f7ba-4713-9116-3ff789e5795c"
"ccae09b1-ee21-4959-b9f8-42f88cf3bfce","Update for GoToMeeting 10.19.0.19950","Improved: Organizers will see the feedback survey after every session","LogMeIn Inc.","2022-08-23T11:14:49.0000000","2022-08-24T16:16:08.0000000","True","0","0","0","2","0","Updates","Required","21768704","True","PmpUpdateId:911df10f-4eae-4df1-be4b-ccf6eba86568"
"7afc586e-083f-43e0-a95d-707265c0e33c","Update for GPL Ghostscript 9.56.1 (x64)","Important: This release includes the new PDF interpreter (implemented in C rather than PostScript). It is both integrated into Ghostscript (now ENABLED by default) and available as a standalone PDF only binary. See https://ghostscript.com/pdfi.html for more details. This also bundles the latest zlib (1.2.12) which addresses a security issue (CVE-2018-25032)","Artifex Software Inc.","2022-08-23T18:14:19.0000000","2022-08-24T23:51:11.0000000","True","0","0","0","2","0","Updates","Required","55415904","True","PmpUpdateId:b8df85c7-220d-4f08-860a-eaca2dfb9d37"
"6a25f0d0-a956-4269-a775-c00100adfe7f","Update for GPL Ghostscript 9.56.1 (x86)","Important: This release includes the new PDF interpreter (implemented in C rather than PostScript). It is both integrated into Ghostscript (now ENABLED by default) and available as a standalone PDF only binary. See https://ghostscript.com/pdfi.html for more details. This also bundles the latest zlib (1.2.12) which addresses a security issue (CVE-2018-25032)","Artifex Software Inc.","2022-08-23T18:06:27.0000000","2022-08-24T23:47:23.0000000","True","0","0","0","2","0","Updates","Required","43515776","True","PmpUpdateId:b62c3c95-808c-4a20-9b17-3c241c0f6560"
"83527f72-0467-49c6-a241-2e989ca969e5","Update for Greenshot 1.2.10.6","This version of Greenshot mainly contains bugfixes. Check 'More info URL' for the full release notes.","Greenshot","2022-08-23T12:24:49.0000000","2022-08-24T17:32:55.0000000","True","0","0","0","2","0","Updates","Required","2369392","True","PmpUpdateId:cfa5ece0-3a7c-49cf-a734-2f2d98a49e52"
"80172666-7f80-4e9b-bdcd-043d7aecc63b","Update for grepWin 2.0.10 (x64)","This release contains bug fixes & enhancements. See 'More info URL/Help document' for the full release notes details.","Stefans Tools","2022-08-23T16:12:38.0000000","2022-08-24T21:20:27.0000000","True","0","0","0","2","0","Updates","Required","1523264","True","PmpUpdateId:b03b2893-ee24-41bb-bd00-86a42d6f52b7"
"e9a080e7-5d35-4d78-b27f-e9e6fe3a5006","Update for grepWin 2.0.10 (x86)","This release contains bug fixes & enhancements. See 'More info URL/Help document' for the full release notes details.","Stefans Tools","2022-08-23T12:32:53.0000000","2022-08-24T17:33:45.0000000","True","0","0","0","2","0","Updates","Required","1213872","True","PmpUpdateId:333769c2-49d7-4d18-a99e-17f4ad8370fa"
"764bf05b-d8b7-45f3-8a2b-b0992bbe146d","Update for HandBrake 1.5.1 (x64)","This release contains new features bug fixes & enhancements. See 'More info URL/Help document' for the full release notes details.","HandBrake","2022-08-23T14:36:34.0000000","2022-08-24T19:38:42.0000000","True","0","0","0","2","0","Updates","Required","21089728","True","PmpUpdateId:60c9a15f-4ca8-4eb3-8bbf-5a1f26886f58"
"95426bb9-03c8-4a71-a6d8-79f28c608b64","Update for IcedTea-Web 1.8.8.0 (x64)","IcedTea-Web 1.8.8.0 (x64)","IcedTea-Web open-source project","2022-08-23T11:38:26.0000000","2022-08-24T16:33:49.0000000","True","0","0","0","2","0","Updates","Required","6092880","True","PmpUpdateId:fc59ca51-9696-462f-b174-2800c4a38349"
"34cd8f4b-571d-43c7-a803-991b2f93bdcd","Update for Inkscape 1.2.1 (x64)","Inkscape 1.2.1 is a maintenance and bugfix release which brings you an important fix for a bug where a loss of data occurred that could only be discovered when the file was saved and opened again. It also ensures that filtered objects in multipage documents show up on all pages of an exported PDF not only the first. In addition to these critical bug fixes this version features more than 5 crash fixes over 25 bug fixes 4 fixes for extension bugs 15 improved user interface translations 3 improved documentation translations and updated documentation. https://media.inkscape.org/media/doc/release_notes/1.2.1/Inkscape_1.2.1.html","Inkscape Project","2022-08-23T19:32:49.0000000","2022-08-25T01:11:16.0000000","True","0","0","0","2","0","Updates","Required","139137728","True","PmpUpdateId:ee850ec4-7ac6-431a-9da7-4cd4417f7ef2"
"ebbf4566-bb7f-4991-b630-5425553c0d21","Update for Inkscape 1.2.1 (x86)","Inkscape 1.2.1 is a maintenance and bugfix release which brings you an important fix for a bug where a loss of data occurred that could only be discovered when the file was saved and opened again. It also ensures that filtered objects in multipage documents show up on all pages of an exported PDF not only the first. In addition to these critical bug fixes this version features more than 5 crash fixes over 25 bug fixes 4 fixes for extension bugs 15 improved user interface translations 3 improved documentation translations and updated documentation. https://media.inkscape.org/media/doc/release_notes/1.2.1/Inkscape_1.2.1.html","Inkscape Project","2022-08-23T16:37:55.0000000","2022-08-24T22:01:04.0000000","True","0","0","0","2","0","Updates","Required","135776784","True","PmpUpdateId:94ef93e8-55f9-4da9-b137-1ca423f184a0"
"353dcb6f-4181-4be2-b753-abc06d0fc98c","Update for IrfanView 4.60 (x64)","JPG save preview dialog: Options to zoom/scroll the preview image. New option in File menu: Compare current image with another image. Option for Favorite menus (Edit menu); Right mouse click on menu item. Options menu to 'Create new EXIF data' in JPGs without EXIF. New browsing options for mouse wheel (Properties->Browsing). Support for QOI format (Formats PlugIn reading and saving). Improved DDS loading (BC7 compression). TIF loading fixed (CVE-2021-46064). New hotkey: ALT + SHIFT + B: Show thin or normal border (current session only). Several PlugIns are changed/updated","Irfan Skiljan","2022-08-24T08:42:19.0000000","2022-08-25T02:23:22.0000000","True","0","0","0","2","0","Updates","Required","4164016","True","PmpUpdateId:ee31925e-83d1-4758-92e5-04b93b0ee806"
"9a3cd223-876f-4e34-b8f8-fff553d17aab","Update for IrfanView 4.60 (x86)","JPG save preview dialog: Options to zoom/scroll the preview image. New option in File menu: Compare current image with another image. Option for Favorite menus (Edit menu); Right mouse click on menu item. Options menu to 'Create new EXIF data' in JPGs without EXIF. New browsing options for mouse wheel (Properties->Browsing). Support for QOI format (Formats PlugIn reading and saving). Improved DDS loading (BC7 compression). TIF loading fixed (CVE-2021-46064). New hotkey: ALT + SHIFT + B: Show thin or normal border (current session only). Several PlugIns are changed/updated","Irfan Skiljan","2022-08-23T11:50:10.0000000","2022-08-24T16:34:24.0000000","True","0","0","0","2","0","Updates","Required","3472528","True","PmpUpdateId:6f186aad-ac96-4fb5-ace0-f94df76215f9"
"2f192a32-a443-4957-a0b4-a6514d07d390","Update for Jabra Direct 6.3.22201","Updated: UI text messages for certain error codes. Updated: scheduled firmware update performance and UI. Fixed: not able to update Jabra PanaCast 50 on macOS. Fixed: after uploading a ringtone it was not possible to change other settings or save a configuration. Fixed: not possible to recover Jabra Engage 50 in all scenarios after a firmware update interruption. Fixed: uploading a ringtone to Jabra Engage 75 could get stuck. Performance and stability improvements","GN Audio A/S","2022-08-23T12:06:13.0000000","2022-08-24T16:59:25.0000000","True","0","0","0","2","0","Updates","Required","91458448","True","PmpUpdateId:1912d803-5bcf-41c7-a954-3d4a6a4d542d"
